age,fnlwgt,capital-gain,educational-num,hours-per-week,target
33,554206,0,10,40,0
56,195668,0,6,35,1
66,204283,0,4,40,0
59,121912,0,10,40,1
32,80356,0,13,50,0
35,102938,0,9,40,0
36,305935,0,9,40,0
40,184655,0,12,25,0
28,182509,0,11,40,0
23,304871,0,10,40,0
57,257200,0,9,40,0
40,229364,0,14,45,0
30,177216,0,15,40,0
38,278924,0,13,40,0
49,50748,0,10,55,0
56,191917,4101,12,40,0
22,232985,0,9,20,0
34,34104,7688,14,38,1
67,102690,0,13,20,0
25,206002,0,9,40,0
64,487751,0,13,50,0
20,368832,0,10,25,0
53,200400,0,16,60,1
34,41809,0,10,40,0
70,323987,0,4,8,0
20,318036,0,9,40,0
28,335015,0,9,40,0
49,349986,0,13,60,1
50,98980,7298,13,40,1
45,235924,0,13,40,0
29,185019,0,8,40,0
21,273403,0,11,50,0
64,287277,0,5,40,0
53,350510,0,3,40,0
46,189123,7298,12,40,1
56,101847,4064,9,40,0
19,227178,0,7,25,0
41,160893,0,1,30,0
25,476334,0,10,40,0
61,34632,0,13,30,0
44,139338,0,8,40,0
62,368476,0,3,24,0
28,31801,0,13,50,1
30,460408,0,9,40,1
33,76107,4386,9,60,1
41,176452,0,9,40,0
19,87497,0,7,10,0
44,261899,0,10,44,0
20,275357,0,11,25,0
63,125178,0,13,40,1
40,388725,0,10,40,0
44,343190,0,10,55,1
24,82804,0,9,40,0
56,165867,0,9,40,0
36,544686,2907,9,40,0
46,176863,0,9,40,0
46,187226,0,5,25,0
45,165937,0,9,60,0
24,275421,0,10,40,0
61,54373,0,10,40,0
20,301199,0,10,24,0
33,219553,0,12,50,0
24,243368,0,1,36,0
28,164575,0,10,40,0
32,343789,5013,9,55,0
28,236861,0,13,50,0
46,175754,0,14,60,0
26,345157,0,9,40,0
50,198362,0,11,40,0
35,143152,3908,10,27,0
22,237386,0,11,50,0
17,401198,0,7,15,0
19,92863,0,9,20,0
53,81794,0,9,40,0
43,320277,0,13,40,0
46,95636,0,10,45,0
62,178249,0,13,35,1
40,103789,0,12,32,0
33,283268,0,13,40,0
37,205339,0,9,49,0
58,180980,0,10,42,0
24,258298,0,11,45,0
49,195554,0,9,44,0
19,237455,0,9,25,0
62,238913,2829,10,24,0
25,186294,0,9,50,0
40,260696,0,9,40,0
36,180805,0,9,40,0
42,86912,0,13,40,0
17,169658,0,6,21,0
51,46281,0,10,50,1
48,109275,0,10,40,0
24,124751,0,9,35,0
62,75478,0,13,40,0
19,259169,0,10,30,0
19,186159,0,10,40,0
37,277022,3887,9,40,0
40,377322,0,9,40,1
27,165519,0,9,40,0
33,150570,3103,13,43,1
33,181091,0,13,60,1
21,142332,0,8,25,0
41,185132,0,13,45,0
42,178074,0,14,40,1
27,205145,0,9,40,0
33,251990,0,9,37,0
32,157747,0,10,40,0
27,37933,0,10,40,0
58,311409,7688,14,30,1
27,169557,6849,9,40,0
42,445940,0,5,40,0
38,177305,0,13,38,0
36,448337,0,9,40,0
31,209529,0,7,40,0
61,202202,0,9,40,0
49,194895,0,13,40,0
22,203715,0,10,40,0
41,256647,0,9,40,0
20,30796,0,10,10,0
36,108997,0,9,40,0
40,131650,0,9,40,0
37,280549,0,13,40,0
24,108495,0,10,40,0
56,321529,15024,10,40,1
51,387250,0,13,50,1
28,376302,0,9,45,0
51,240988,0,7,40,0
29,419722,3674,12,40,0
44,367749,0,13,45,0
57,182028,0,13,40,0
51,197656,0,10,45,1
35,237091,0,9,20,0
42,96115,0,13,40,0
19,178147,0,10,10,0
55,392325,99999,13,60,1
36,203836,0,10,50,0
31,191932,0,14,40,0
47,139268,27828,13,38,1
40,179524,0,13,40,0
27,163320,0,12,40,0
60,210064,0,9,40,0
20,403965,0,10,35,0
35,189404,0,10,40,0
41,197176,0,9,50,0
55,149168,0,9,30,0
37,69481,0,9,40,0
29,208577,0,9,40,1
70,303588,0,10,20,0
40,277256,0,13,55,1
49,256417,5013,9,40,0
40,188615,15024,7,20,1
30,143766,0,13,40,1
20,243986,0,10,20,0
19,354104,0,10,10,0
42,212847,0,9,85,0
39,65624,0,4,48,0
69,216269,0,12,40,0
39,305541,0,9,55,0
36,359131,0,10,50,0
47,168232,7298,13,40,1
52,48925,0,10,40,0
27,38353,0,9,40,0
18,192022,0,10,20,0
36,182074,0,10,45,0
23,194951,0,13,55,0
19,170720,0,9,20,0
55,84564,0,15,39,0
32,97614,0,10,40,0
38,91857,0,9,40,0
24,452640,0,9,40,0
47,168262,99999,14,50,1
22,190429,0,10,20,0
28,167336,0,9,45,1
22,50136,0,3,40,0
27,187327,0,9,45,0
30,163604,0,13,55,1
46,124356,0,12,40,1
54,140592,0,9,40,0
57,124852,0,10,40,0
32,299635,0,11,45,0
22,48347,0,10,40,0
42,142756,0,13,50,0
38,192337,0,8,40,1
37,238433,0,2,40,0
51,173754,0,9,40,1
30,250499,0,10,55,1
60,119986,0,9,40,0
44,139907,0,10,50,0
46,209739,0,6,38,0
34,150154,0,9,40,0
60,35649,0,13,40,0
25,259299,3103,10,50,1
28,192588,0,9,40,0
34,178615,0,9,40,0
41,255044,0,13,55,0
26,167350,0,9,35,0
59,195467,0,14,40,0
53,95647,0,5,50,0
31,175509,0,13,50,0
18,211683,0,8,20,0
39,352628,0,12,50,1
43,334991,0,13,50,1
48,94342,0,13,55,0
33,219619,15024,14,40,1
50,96657,0,13,40,0
51,230095,0,9,38,0
22,170302,0,9,45,0
52,224198,0,9,51,0
46,229737,0,13,50,1
43,150533,0,11,50,1
68,182131,10605,10,20,1
31,340880,0,13,48,0
48,193451,0,6,40,0
45,328051,0,14,60,0
25,1484705,0,10,25,0
23,370548,0,9,27,0
24,161415,0,7,35,0
19,261259,0,9,20,0
42,186916,0,14,55,1
51,162632,7298,9,60,1
21,223352,1055,9,30,0
42,219155,15024,13,50,1
22,227220,0,10,40,0
35,210844,0,12,40,0
38,174308,0,9,48,0
21,135267,0,12,36,0
20,190963,0,10,30,0
36,141584,0,10,50,1
30,149531,0,9,50,0
39,63910,0,10,40,0
43,191149,0,9,40,0
48,199590,0,9,40,1
27,174645,0,9,40,0
26,195636,0,6,75,1
59,194290,0,9,48,0
30,306383,0,10,50,0
32,144949,0,9,40,0
25,189027,0,13,40,0
32,234976,0,10,55,0
45,285570,0,9,80,0
37,29430,0,9,45,0
24,34506,0,9,40,0
53,121618,0,4,40,0
32,73514,0,11,50,0
72,149992,0,4,35,0
53,128272,0,16,70,1
28,142712,0,10,70,0
34,175856,0,10,40,0
24,493034,13550,9,50,1
46,324561,0,14,45,1
53,321770,0,9,35,0
18,423024,0,8,20,0
53,152810,5178,9,45,1
43,77373,0,13,47,1
53,30290,0,9,40,0
38,234891,0,10,40,0
50,222020,0,9,40,0
49,137192,0,13,50,1
44,175641,0,7,40,1
57,141459,0,10,40,0
46,214627,0,13,45,1
59,52822,0,13,60,0
38,207066,0,9,42,1
29,255949,0,13,40,0
48,48885,0,9,35,0
31,240504,0,10,50,1
39,183279,7298,13,40,1
33,264936,0,9,40,0
32,102858,0,12,42,0
36,410489,0,13,45,0
39,181661,0,9,40,0
32,454508,0,13,40,0
26,34803,0,9,40,0
29,54131,0,10,30,0
29,187479,0,10,50,0
62,71467,0,14,40,0
25,195994,0,2,40,0
47,139701,0,3,40,0
56,172071,0,9,40,0
23,227070,0,10,48,0
28,206889,0,9,40,0
47,147322,0,9,40,0
41,205153,0,14,50,1
60,108969,0,6,50,0
48,153312,0,10,60,1
18,164571,0,9,40,0
49,197371,0,11,40,1
31,144064,0,10,40,0
48,25468,99999,14,50,1
54,93415,0,13,40,1
90,227796,6097,12,45,1
45,137946,0,13,50,0
21,542610,0,9,40,0
30,343699,0,9,40,0
61,137733,0,10,25,0
23,316841,0,10,40,0
27,207418,0,13,50,0
23,212803,0,13,35,0
44,191196,0,10,35,1
53,151411,0,13,45,1
63,301108,0,7,22,0
39,242922,0,9,40,0
46,261059,0,10,40,1
42,104973,0,9,40,0
37,201531,0,9,40,0
56,115422,0,9,35,0
59,50929,0,10,60,1
35,22494,0,13,50,1
62,26857,0,4,35,0
22,147397,0,10,44,0
32,205581,0,10,50,0
49,61885,0,12,45,1
57,200453,15024,9,40,1
28,171133,0,11,40,0
60,247483,0,10,40,0
49,189498,0,9,50,1
35,350247,0,15,50,1
32,188362,0,10,40,0
21,145917,0,10,20,0
43,225165,0,9,55,1
38,97759,0,8,17,0
39,207824,0,9,60,0
35,89508,3908,10,60,0
19,57067,0,9,45,0
28,187397,0,9,48,0
21,203715,0,9,40,0
47,180551,0,10,50,0
34,198813,0,9,45,0
47,362835,0,13,60,1
25,74883,0,13,40,0
31,214235,0,9,40,1
29,115677,0,13,40,0
32,188246,0,9,40,0
46,102388,0,12,60,0
32,210926,0,7,40,0
56,157639,0,10,50,0
19,125591,0,7,40,0
20,132320,0,10,40,0
21,82061,0,3,32,0
49,297884,4064,9,50,0
62,197286,0,8,48,0
30,209900,0,13,40,0
34,230246,2202,9,99,0
23,336360,0,4,40,0
24,176389,0,9,40,0
32,166634,0,9,40,0
29,178778,0,10,40,0
65,129426,0,10,40,0
41,253189,0,10,40,0
47,188195,0,10,40,0
56,170217,0,9,45,0
27,255979,0,13,40,0
17,93511,0,7,15,0
59,291529,0,6,52,0
67,127543,2414,6,80,0
57,192869,0,9,72,0
28,200733,0,9,40,0
18,426895,0,8,55,0
20,211345,0,10,20,0
41,106068,0,9,40,0
63,158199,0,2,44,0
58,186791,0,10,40,1
19,305834,0,10,25,0
26,159732,0,13,43,0
48,186172,0,13,45,1
17,36877,0,6,10,0
17,101626,0,5,20,0
44,198270,0,12,43,0
44,320277,0,13,40,0
33,142383,0,12,36,0
46,274689,0,12,40,0
20,112847,0,9,40,0
42,276218,0,9,40,1
60,52152,0,14,50,0
40,141245,0,13,40,0
33,163110,0,13,20,0
68,104438,0,13,40,1
28,441620,0,13,43,0
37,241998,0,13,5,1
56,47392,0,11,40,1
26,202033,0,13,40,1
42,572751,0,1,40,0
28,197905,0,10,60,0
60,85815,0,9,40,0
21,216070,0,12,46,1
56,205759,0,9,40,0
34,209900,0,6,40,0
35,154410,0,13,50,1
40,163342,0,9,70,0
40,142444,0,13,45,0
50,88842,7298,13,40,1
51,102828,0,11,40,0
36,223749,0,13,40,1
39,317434,0,9,40,0
40,30412,0,13,40,0
41,206470,0,13,40,0
24,210736,0,9,40,0
49,128990,0,13,40,1
46,250821,0,15,48,0
34,141118,0,14,60,1
27,310850,0,9,50,0
41,137142,0,9,50,0
33,122672,0,9,50,0
37,301568,0,8,40,0
34,340458,0,8,40,0
37,126675,0,9,40,0
22,141028,0,9,30,0
32,312923,0,3,40,0
42,70055,0,7,45,0
26,288592,0,9,40,0
33,131934,0,9,45,0
29,160731,0,14,50,0
29,142443,0,13,60,0
30,153549,0,9,50,1
63,71800,0,4,41,0
36,129357,0,10,40,0
56,244580,0,9,40,1
21,211013,0,11,50,0
44,180019,0,9,40,0
33,295589,0,10,35,0
38,107302,0,9,50,0
66,325537,0,13,40,1
30,399522,0,7,40,0
21,166704,0,10,14,0
53,139671,0,10,50,0
32,199227,0,13,55,0
58,106942,0,10,40,0
46,229394,0,9,40,0
20,217807,0,10,35,0
22,227594,0,13,40,0
61,183355,0,7,40,0
33,204557,0,9,40,0
57,127779,0,9,40,0
22,153516,0,10,35,0
51,367209,0,16,70,1
50,338283,0,10,40,1
29,77572,0,12,40,0
24,42401,0,13,47,0
33,170651,1055,9,40,0
19,303652,0,9,30,0
30,190823,0,10,40,0
34,166545,0,9,40,0
22,178818,0,10,20,0
34,155781,4064,9,50,0
39,114055,0,13,40,0
61,194956,0,9,40,1
42,52849,0,10,40,0
30,49593,0,15,40,0
60,336188,0,15,80,1
49,78529,0,13,60,0
39,148015,0,9,52,0
26,191803,0,13,40,0
32,151053,0,9,40,1
32,64658,0,9,40,0
41,340148,0,10,45,0
46,127441,0,13,40,1
37,111129,0,11,39,0
35,208106,0,9,40,0
20,308239,0,10,16,0
39,235259,0,10,40,0
27,288229,0,13,50,0
28,224629,0,14,30,0
31,339738,0,9,40,0
43,260761,0,9,40,0
57,112772,0,9,60,0
52,233149,15024,14,40,1
34,162604,0,9,40,0
37,218490,0,14,55,1
32,117369,0,9,48,0
51,306784,0,9,30,0
38,144860,0,9,65,0
42,109067,0,13,40,0
34,219619,0,9,40,0
69,29980,1848,4,10,0
41,208613,0,10,40,0
32,170983,0,9,40,0
50,165219,0,15,35,1
29,427965,0,13,40,0
55,119344,0,9,40,0
51,168660,0,9,50,0
60,325971,7688,9,40,1
70,282642,0,9,40,1
29,130856,0,10,60,0
53,197054,0,10,40,0
26,164386,0,9,48,0
38,76878,5178,7,40,1
37,146398,0,13,40,0
23,252153,0,10,28,0
27,37088,0,12,40,0
46,34377,0,12,40,1
42,177937,0,14,45,0
22,303822,0,6,40,0
41,280167,15024,14,70,1
47,205068,0,15,60,1
65,420277,0,10,40,0
38,172755,0,9,40,0
43,159549,0,9,40,0
44,339346,10520,14,60,1
47,233511,0,9,40,0
45,176841,0,9,40,0
29,94880,0,10,40,0
53,145409,0,9,40,1
31,48189,0,5,65,0
41,510072,0,13,40,1
44,38321,0,9,40,1
25,178037,0,10,35,0
31,176969,0,13,55,0
45,204205,0,10,50,1
48,328610,0,14,50,1
37,201141,0,9,37,0
34,161444,0,9,39,0
20,210338,0,10,15,0
17,293440,0,7,15,0
40,118686,0,13,45,0
45,185399,0,14,55,0
44,40024,0,13,52,1
45,331482,0,13,50,0
18,27620,0,9,30,0
62,164518,0,9,38,0
50,305319,0,4,40,0
26,31143,0,10,40,0
27,170017,0,13,40,0
44,241506,0,14,50,0
53,308764,0,9,45,0
36,254202,0,9,50,0
26,491862,0,11,40,0
60,48788,5455,13,55,0
30,101859,0,4,50,0
24,186495,0,9,32,0
32,160362,0,10,40,0
28,166634,0,9,40,0
50,392668,4386,10,40,0
39,301867,0,13,24,0
41,181020,0,9,40,0
41,206619,0,9,40,0
38,36270,0,9,60,0
28,106935,0,13,50,1
48,99086,0,13,50,0
26,252563,0,13,40,0
57,278763,0,11,47,0
32,105650,0,9,50,1
38,123833,0,10,40,0
25,410240,0,9,40,0
59,181070,0,9,40,1
39,163237,0,10,65,0
31,100997,0,10,40,0
24,62952,0,9,40,0
44,102238,0,9,40,0
43,242488,5013,10,40,0
46,96652,0,11,40,0
25,176162,0,13,40,0
44,162372,0,5,45,0
70,223275,0,13,40,0
33,185480,0,13,45,0
33,34574,0,9,43,0
18,29582,0,7,40,0
40,323790,0,10,40,0
54,264143,0,5,24,0
55,145401,0,13,40,1
47,162924,0,13,60,0
43,216685,0,9,35,0
47,209057,0,10,40,1
43,212894,15024,13,50,1
19,400356,0,10,40,0
17,183066,0,6,25,0
35,23621,0,9,70,0
41,210844,0,10,40,0
31,203488,0,12,40,0
28,206088,0,13,40,0
39,497525,0,6,40,0
43,37402,0,14,25,0
29,185386,0,3,42,0
55,23789,0,9,40,0
43,412379,0,10,28,0
59,70623,0,4,85,0
66,234743,0,10,24,0
41,110732,0,10,40,0
41,122381,0,10,50,1
36,410034,0,13,40,1
61,115023,0,9,40,0
46,184169,7688,14,35,1
50,304260,0,12,40,0
35,180419,0,9,40,0
46,138626,0,9,40,1
23,223019,0,10,40,0
32,542265,0,9,40,0
18,312353,0,8,20,0
38,215917,0,10,40,0
17,347322,0,6,20,0
46,236827,0,5,40,0
90,313749,0,13,10,0
27,116358,0,10,40,0
29,193152,0,16,45,1
51,250423,0,14,55,1
30,181212,0,10,40,0
48,185870,0,6,70,0
47,176319,0,9,38,1
55,256984,0,10,40,0
36,226947,0,13,40,1
21,434102,0,10,40,0
48,81154,0,11,48,0
42,170721,5178,9,50,1
67,258973,0,9,24,0
31,283268,0,13,36,0
45,178341,0,14,50,0
49,136358,0,14,20,0
53,231472,15024,14,50,1
44,138966,0,9,38,0
20,247564,0,9,35,0
19,171306,0,9,3,0
58,186106,0,4,40,0
45,111979,0,9,40,0
23,70919,0,13,40,0
28,208608,0,9,30,0
29,241607,2597,9,40,0
57,257200,0,10,40,1
19,143404,0,9,30,0
40,254478,7298,10,50,1
51,256466,0,13,50,0
48,136455,0,10,16,0
19,208513,0,9,40,0
21,351084,0,9,40,0
53,274276,0,9,40,0
35,35626,0,10,15,0
30,174789,0,9,40,0
35,139364,0,13,45,0
48,102076,0,13,35,0
47,151584,7688,15,60,1
47,160647,0,9,46,0
23,443701,0,10,40,0
66,78855,0,9,40,0
27,160786,0,7,45,0
55,141807,0,13,40,1
48,70584,0,9,40,0
34,139890,0,10,40,0
18,175752,0,9,30,0
44,267521,0,13,40,0
56,284701,0,13,40,1
31,119033,0,9,40,0
34,158688,0,10,45,0
36,192443,13550,10,40,1
33,192644,0,16,90,1
38,77792,0,9,56,0
26,284343,0,12,40,0
18,194897,0,9,40,0
32,205950,0,9,40,0
37,359591,0,6,40,0
37,107302,0,10,50,1
52,125796,0,14,40,1
55,26683,0,9,60,0
30,158688,0,9,40,0
19,172582,0,10,30,0
28,199998,0,9,25,0
40,94210,0,13,50,1
41,174395,15024,16,55,1
30,199539,0,9,40,0
40,259757,0,10,50,0
49,153536,14084,10,44,1
42,100793,0,13,60,1
39,196673,5013,9,40,0
59,147989,0,10,50,1
47,93476,0,13,70,0
20,69911,0,10,15,0
20,283499,0,10,30,0
44,154993,0,10,55,0
39,336880,0,9,40,1
37,180477,0,9,47,0
26,391349,0,13,40,1
71,124959,0,9,40,0
36,135874,0,13,40,0
25,431307,0,6,50,0
24,104164,0,9,40,0
24,199444,0,13,15,0
21,170456,0,12,15,0
26,214069,0,9,40,0
60,352156,0,15,40,1
26,76900,0,13,40,0
49,122066,0,9,30,0
34,35595,0,11,40,0
30,193246,0,9,40,0
45,33794,0,14,40,0
33,34080,0,10,40,1
33,94235,0,15,42,1
63,99823,0,10,32,0
45,160724,0,13,45,1
36,124111,0,9,35,0
31,50442,0,10,25,0
48,136455,0,10,60,0
49,83622,2597,12,40,0
37,121772,0,9,40,0
39,450770,0,9,40,0
36,66173,0,12,15,0
54,22743,99999,13,70,1
74,168782,0,4,35,0
28,107236,0,8,40,0
17,209650,0,8,20,0
54,292673,0,2,35,0
33,109996,0,12,40,0
26,55743,0,9,30,0
45,339681,1506,14,45,0
57,199713,0,9,55,0
38,187346,0,9,40,0
36,183612,0,9,40,1
28,266855,0,13,50,1
35,223514,0,13,40,0
28,214689,0,7,40,0
48,81497,0,10,65,0
26,149734,0,9,40,0
65,23494,0,10,40,1
70,177806,0,11,40,0
46,124733,0,10,40,0
44,33521,0,10,40,1
45,197332,0,13,40,0
44,184871,0,14,40,0
17,182070,0,7,16,0
21,184543,0,11,40,0
19,278870,0,10,16,0
44,296326,0,13,40,0
27,35204,0,10,46,0
41,353541,0,9,40,0
27,107846,0,9,30,0
69,179130,0,9,38,0
47,49298,0,9,50,0
45,122206,0,9,40,0
32,226267,0,3,40,0
43,133584,0,9,40,0
21,344891,0,10,20,0
37,348739,0,15,50,1
17,70868,0,7,16,0
21,89154,0,7,42,0
22,251196,0,10,20,0
18,396270,0,9,25,0
28,150437,0,9,60,0
40,307767,0,9,60,0
35,89622,0,9,40,0
34,362787,0,6,30,0
33,511289,0,11,48,1
42,172641,0,4,40,0
65,113323,3818,12,40,0
48,85109,0,10,45,0
54,351760,0,10,35,0
33,295591,0,2,40,0
54,84587,0,9,38,0
40,309311,0,9,40,0
55,54566,0,9,40,0
50,128798,0,13,40,1
22,663291,2105,10,40,0
31,155914,0,10,40,0
34,516337,0,7,40,0
30,156015,0,10,45,1
43,557349,0,6,40,0
33,104525,0,9,40,0
48,85341,0,9,40,0
31,129775,0,13,65,0
34,202450,0,9,55,1
31,113688,0,9,40,0
38,114591,15024,13,40,1
28,184831,0,10,40,0
58,365511,0,10,40,0
22,233624,0,9,43,0
58,217802,7688,14,45,1
39,65027,0,10,43,0
29,227890,0,10,40,0
31,25610,0,1,25,0
39,129150,0,13,50,1
18,240183,0,9,20,0
33,23871,0,9,30,0
43,174395,0,14,50,0
40,107306,0,13,40,1
42,369131,0,12,55,1
38,152621,0,13,99,0
45,106910,0,9,40,0
60,232242,0,9,40,0
30,29662,0,12,25,1
42,267138,0,10,40,0
21,129699,0,9,40,0
29,109001,0,10,35,0
65,386672,0,11,15,0
50,97741,0,9,45,1
23,107882,0,13,40,0
29,228860,0,10,50,1
42,44121,0,14,40,0
38,125645,0,10,50,1
21,197050,0,10,35,0
32,269182,3887,10,40,0
47,252079,7688,13,44,1
31,83425,0,10,40,0
19,140985,0,9,40,0
39,174330,0,10,40,0
40,105936,5013,9,20,0
75,81534,0,9,35,1
33,373662,0,2,40,0
23,210526,0,9,40,0
33,170540,0,9,40,0
29,100219,0,12,45,0
21,190227,0,10,40,0
25,315287,0,10,40,0
37,297449,0,9,40,1
37,255621,0,9,50,0
50,176969,0,9,40,0
36,239074,0,12,40,0
28,65171,0,10,40,0
31,176360,0,9,40,0
20,97295,0,10,25,0
30,387521,7298,13,40,1
37,281751,0,10,30,0
46,128796,0,13,44,1
35,111387,0,10,40,0
20,187149,0,9,40,0
56,156229,7688,13,40,1
34,167474,0,9,50,0
39,116369,0,10,48,0
40,353142,0,10,40,0
62,194167,2174,9,40,0
32,153471,0,9,35,0
43,101950,0,13,35,0
23,33644,0,13,50,0
22,239954,0,10,40,0
57,113974,0,9,40,0
36,140327,7298,9,35,1
51,334679,0,11,40,0
37,140713,0,10,40,1
42,174575,5178,13,40,1
34,161153,0,6,35,0
31,168312,0,11,40,0
50,124076,0,13,40,1
60,171315,0,9,40,0
45,234699,0,9,60,1
19,39026,0,9,30,0
29,271710,0,13,50,1
73,157248,0,9,20,0
27,130807,0,12,40,0
33,388672,0,11,60,0
65,192133,2290,9,40,0
29,337505,0,10,40,0
44,120837,0,9,66,0
23,217961,0,10,40,0
53,548580,0,10,40,0
24,201179,0,9,40,0
46,271828,0,9,40,1
37,187346,0,3,40,0
63,123157,0,9,40,0
43,331894,0,10,60,1
47,265097,0,9,40,0
47,323212,0,9,40,0
39,505119,0,14,40,1
34,97723,0,15,40,1
45,385793,0,3,40,0
35,143589,0,13,40,0
38,94529,3103,9,50,1
46,155664,0,10,40,0
55,73684,15024,13,65,1
19,134252,0,9,35,0
31,51284,0,9,36,0
22,94662,0,11,44,0
47,223944,0,10,30,0
31,150441,0,10,50,0
29,178244,0,9,40,0
26,197967,0,9,40,0
68,289349,9386,12,70,1
32,164197,0,13,44,1
28,51961,0,10,24,0
60,125019,8614,13,48,1
19,251579,0,10,14,0
26,369166,0,10,65,0
90,313986,0,7,40,0
30,189759,4865,13,40,0
24,237386,0,10,42,0
55,253062,0,10,40,1
47,246396,0,9,40,0
43,240170,0,13,50,0
37,188540,0,9,45,1
26,192302,0,10,25,0
46,256014,0,11,60,0
30,154568,0,13,36,1
19,42750,0,10,55,0
26,190762,0,10,18,0
39,186420,0,9,40,0
33,85355,0,9,30,0
46,178642,0,9,40,1
34,21755,0,9,63,0
33,48702,0,11,65,0
28,160786,0,9,40,0
29,154017,0,9,10,0
26,306225,0,13,40,0
33,134737,0,9,35,0
37,123104,0,16,40,0
27,29904,0,13,40,0
43,242521,0,9,40,0
47,157901,0,7,36,0
33,96480,0,14,40,0
19,285750,0,9,30,0
29,190765,0,9,44,0
34,218164,0,9,44,0
27,99897,0,10,50,0
52,89041,0,13,30,1
45,174426,0,9,40,0
41,539019,0,10,40,0
46,208872,0,11,40,1
33,104509,0,9,40,0
33,118786,0,13,40,0
36,191146,0,10,38,0
23,287988,0,13,30,0
61,355645,0,9,40,0
26,271243,0,8,40,0
47,181307,99999,10,60,1
34,134737,0,13,40,1
36,229180,0,10,40,0
22,113936,0,10,40,0
47,304512,0,14,50,1
39,185099,0,9,40,0
39,198841,0,13,60,1
37,33487,0,10,20,0
37,231180,0,9,40,0
39,232036,0,10,40,1
23,196674,0,10,40,0
42,230624,0,6,40,1
46,213611,0,4,24,0
21,188793,0,9,35,0
52,234286,15024,9,40,1
21,196816,0,11,50,0
47,228372,0,14,48,1
45,311080,0,10,40,1
52,276515,0,13,40,0
34,535869,0,10,30,0
28,106141,99999,9,40,1
46,135803,0,13,40,0
25,49092,0,13,40,0
31,340880,0,15,60,1
40,112362,0,14,40,0
31,198452,0,13,40,0
50,126592,0,9,40,0
54,155965,0,9,56,0
27,259652,0,13,40,0
21,312956,0,9,40,0
24,250978,0,10,75,0
33,41610,0,9,40,0
18,180725,0,7,16,0
27,29523,0,6,40,0
46,179869,0,9,40,0
39,123983,0,13,40,0
47,362835,0,10,40,1
66,199374,0,14,20,0
59,159724,7298,14,55,1
72,109385,0,2,36,0
35,336793,0,13,40,0
27,200610,2580,9,40,0
47,464945,0,9,45,0
28,84547,0,13,40,1
46,146919,0,9,40,1
41,204415,0,13,48,1
28,180271,0,13,65,1
41,279914,0,10,45,1
47,344916,0,12,40,0
19,97261,0,9,40,0
38,309230,0,10,40,1
33,150154,0,9,40,0
24,72119,2202,13,30,0
69,135891,0,13,7,1
33,129707,0,13,60,1
24,175183,0,9,40,0
27,210498,0,10,80,0
44,173704,0,13,40,1
44,173382,0,12,40,0
54,307973,0,9,40,1
31,236861,0,10,55,1
45,76008,0,13,50,1
23,151910,0,13,40,0
50,221791,0,12,40,0
62,71751,0,10,98,1
59,114032,0,13,40,0
38,229700,0,14,40,1
36,228652,0,10,40,0
39,117683,0,6,45,0
23,40165,0,10,50,0
31,158144,0,10,40,0
37,216473,0,9,48,1
33,312923,0,6,80,0
24,191954,0,4,50,0
44,165815,0,5,40,0
43,133060,0,9,40,0
36,138088,0,9,45,0
33,154950,0,13,50,0
21,203924,2597,10,45,0
37,112497,0,14,50,1
22,505980,0,9,40,0
19,383637,0,9,20,0
42,200574,0,10,40,0
26,37023,0,10,78,0
33,227325,0,12,60,0
32,268147,0,11,60,0
47,135246,0,7,40,0
31,337505,0,15,40,0
47,162187,0,13,45,1
54,167552,0,2,40,1
43,160674,0,9,40,0
18,334676,0,9,25,0
35,169426,0,12,40,0
60,114060,0,10,40,0
51,124963,0,15,80,1
21,190916,0,10,20,0
19,263340,0,10,15,0
76,169133,0,10,30,0
37,212512,3464,9,50,0
24,181557,0,9,40,0
32,213179,0,10,40,1
32,207668,0,13,50,1
33,125249,0,9,40,0
46,110884,0,9,40,0
31,227446,0,10,40,1
55,169133,0,13,40,0
58,407138,2936,4,50,0
38,186934,0,9,40,0
54,182314,0,16,50,1
27,278736,0,8,40,0
58,312351,0,13,40,1
31,157640,7688,13,55,1
33,183612,0,9,40,1
54,192386,7298,10,38,1
55,200453,0,10,40,0
23,60783,0,11,40,0
28,111696,0,9,40,0
28,212068,0,13,40,0
29,187750,0,12,40,1
39,403489,0,7,40,0
18,391257,0,10,16,0
23,55465,0,10,40,0
56,303090,0,10,50,0
24,196943,0,9,40,0
47,121836,7688,14,38,1
34,169583,0,14,50,1
20,221533,0,7,40,0
45,26781,0,9,8,0
28,189346,0,9,45,0
46,116338,0,14,50,1
21,96178,0,9,40,0
33,290763,0,13,40,0
48,128796,0,12,40,1
31,197023,0,11,40,0
27,280758,0,7,60,0
55,223127,0,5,40,0
55,160303,0,9,40,0
30,99928,0,13,40,0
22,163519,0,10,25,0
58,200316,0,9,60,0
39,190466,2174,9,40,0
51,175339,0,13,47,1
76,127016,0,4,40,0
66,174276,0,10,50,1
37,241153,15024,13,50,1
27,201017,0,16,80,0
52,261671,0,9,40,0
32,155193,0,9,55,0
51,169364,0,10,40,0
29,33798,0,10,20,0
42,202466,0,12,45,0
58,190541,0,9,47,0
24,247846,0,9,40,0
27,255476,0,3,40,0
37,312232,5178,13,40,1
35,250504,0,9,60,1
51,208899,0,13,40,0
37,211286,0,13,50,0
36,167440,0,10,44,0
19,205953,0,9,20,0
51,254211,0,14,50,1
42,126333,0,9,40,0
